aceX aceY aceZ lati longi altiMed vel pitch roll yaw time
-318.690 -0.010 -0.010 38.724 -9.249 502.57 0 137.500 -15.500 -0.062 0
-287.850 -0.010 -0.010 38.724 -9.249 502.80 0 144.250 -15.438 -0.062 0
-316.120 -0.010 -0.010 38.724 -9.249 503.02 0 151.562 -15.438 -0.062 0
-300.700 -0.010 -0.010 38.724 -9.249 503.32 0 159.625 -15.438 -0.062 0
-1.720 -6.950 9.000 38.724 -9.249 503.73 0 168.688 -15.375 -0.062 0
-1.480 -6.500 8.400 38.724 -9.249 504.06 0 172.125 -15.375 -0.062 0
-1.420 -292.990 -0.010 38.724 -9.249 504.63 0 166.375 -15.375 -0.062 0
-205.610 -0.010 -0.010 38.724 -9.249 505.19 0 159.500 -15.438 -0.062 0
-280.140 -0.010 -0.010 38.724 -9.249 505.91 0 163.438 -15.375 -0.062 0
-1.780 -246.730 -0.010 38.724 -9.249 506.72 0 173.062 -15.375 -0.062 0
-1.530 -200.470 -0.010 38.724 -9.249 507.42 0 173.562 -15.375 -0.062 0
-290.420 -0.010 -0.010 38.724 -9.249 508.28 0 166.688 -15.375 -0.062 0
-262.150 -0.010 -0.010 38.724 -9.249 509.00 0 159.312 -15.438 -0.062 0
-231.310 -0.010 -0.010 38.724 -9.249 509.77 0 160.125 -15.375 -0.062 0
-1.370 -231.310 -0.010 38.724 -9.249 510.76 0 168.062 -15.375 -0.062 0
-1.600 -6.450 7.880 38.724 -9.249 511.73 0 172.812 -15.375 -0.062 0
-1.400 -262.150 -0.010 38.724 -9.249 512.57 0 170.250 -8.375 37.188 0
-1.390 -305.840 -0.010 38.724 -9.249 513.50 0 163.125 -8.625 40.312 0
-0.570 -249.300 -0.010 38.724 -9.249 514.24 0 161.625 -8.562 39.625 0
-1.650 -287.850 -0.010 38.724 -9.249 515.07 0 171.438 -15.375 -0.062 0
-1.660 -205.610 -0.010 38.724 -9.249 516.09 0 178.875 -8.062 37.625 0
-1.680 -275.000 -0.010 38.724 -9.249 516.93 0 177.125 -9.375 38.562 0
-1.540 -287.850 -0.010 38.724 -9.249 517.80 0 169.938 -9.375 40.062 0
-326.400 -0.010 -0.010 38.724 -9.249 518.77 0 162.562 -8.375 37.625 0
-1.350 -264.720 -0.010 38.724 -9.249 519.53 0 159.500 -15.438 -0.062 0
-310.980 -0.010 -0.010 38.724 -9.249 520.28 0 162.438 -15.375 -0.062 0
-1.580 -210.750 -0.010 38.724 -9.249 521.41 0 169.312 -8.750 38.375 0
-1.340 -203.040 -0.010 38.724 -9.249 522.40 0 170.875 -9.000 38.312 0
-1.460 56.540 -0.010 38.724 -9.249 523.28 0 167.625 -15.375 -0.062 0
-316.120 -0.010 -0.010 38.724 -9.249 524.09 0 159.562 -8.188 35.562 0
-0.610 -316.120 -0.010 38.724 -9.249 524.84 0 150.250 -15.438 -0.062 0
-177.340 -0.010 -0.010 38.724 -9.249 525.41 0 144.875 -15.438 -0.062 0
-269.860 -0.010 -0.010 38.724 -9.249 525.77 0 142.938 -8.125 31.562 0
-277.570 -0.010 -0.010 38.724 -9.249 525.89 0 137.938 -8.688 34.812 0
-205.610 -0.010 -0.010 38.724 -9.249 525.77 0 130.000 -15.500 -0.062 0
-0.530 -6.700 8.890 38.724 -9.249 525.49 0 117.500 -15.562 -0.062 0
0.180 69.390 -0.010 38.724 -9.249 525.07 0 103.375 -15.625 -0.062 0
0.450 -2.560 -0.010 38.724 -9.249 524.92 0 98.250 -15.625 -0.062 0
0.350 -2.560 -0.010 38.724 -9.249 525.28 0 108.000 -15.625 -0.062 0
-0.390 -7.020 8.590 38.724 -9.249 526.11 0 137.062 -15.500 -0.062 0
-1.450 -6.890 8.770 38.724 -9.249 527.13 0 174.250 -15.375 -0.062 0
92.520 -0.010 -0.010 38.724 -9.249 528.04 0 196.875 -9.188 44.125 0
-1.790 -308.410 -0.010 38.724 -9.249 528.91 0 191.375 690.688 -0.062 0
-303.270 -0.010 -0.010 38.724 -9.249 529.70 0 168.938 947.688 -0.062 0
-0.340 -208.180 -0.010 38.724 -9.249 530.35 0 145.938 -15.438 -0.062 0
-0.450 -185.050 -0.010 38.724 -9.249 531.01 0 143.250 -15.500 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 531.72 0 156.375 -15.438 -0.062 0
-1.810 -241.590 -0.010 38.724 -9.249 532.39 0 173.312 -15.375 -0.062 0
-1.770 105.370 -0.010 38.724 -9.249 533.13 0 177.625 -15.312 -0.062 0
-305.840 -0.010 -0.010 38.724 -9.249 533.92 0 165.750 -9.125 32.812 0
-0.580 -310.980 -0.010 38.724 -9.249 534.47 0 146.625 -15.438 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 534.72 0 133.688 -15.500 -0.062 0
-192.760 -0.010 -0.010 38.724 -9.249 534.66 0 121.875 -15.562 -0.062 0
0.320 -2.560 -0.010 38.724 -9.249 534.29 0 106.812 -15.625 -0.062 0
0.470 -6.520 8.510 38.724 -9.249 533.94 0 98.375 1.188 37.938 0
0.580 -2.560 -0.010 38.724 -9.249 533.86 0 98.375 0.812 35.375 0
0.250 -2.560 -0.010 38.724 -9.249 533.77 0 106.750 -15.625 -0.062 0
-0.220 -5.650 7.830 38.724 -9.249 533.83 0 118.438 -15.562 -0.062 0
-303.270 -0.010 -0.010 38.724 -9.249 534.16 0 127.938 -15.562 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 534.42 0 128.625 -15.500 -0.062 0
-0.530 -5.710 7.770 38.724 -9.249 534.60 0 122.812 -15.562 -0.062 0
-0.250 -5.720 7.950 38.724 -9.249 534.36 0 115.188 -15.562 -0.062 0
0.200 -2.560 -0.010 38.724 -9.249 534.22 0 108.188 -15.625 -0.062 0
0.410 -2.560 -0.010 38.724 -9.249 534.00 0 106.812 2.875 36.625 0
-0.220 -5.670 8.030 38.724 -9.249 533.99 0 112.812 2.688 34.562 0
-0.460 -195.330 -0.010 38.724 -9.249 534.12 0 119.125 -15.562 -0.062 0
-187.620 -0.010 -0.010 38.724 -9.249 534.33 0 120.938 -15.562 -0.062 0
-0.480 -5.760 7.930 38.724 -9.249 534.52 0 117.312 -15.562 -0.062 0
0.070 -2.560 -0.010 38.724 -9.249 534.30 0 110.875 -15.625 -0.062 0
0.440 -2.560 -0.010 38.724 -9.249 534.12 0 107.000 0.688 36.375 0
-0.040 -5.630 7.970 38.724 -9.249 534.12 0 111.688 1.125 35.562 0
-0.320 -5.710 7.960 38.724 -9.249 534.30 0 118.750 -15.562 -0.062 0
-0.570 -5.620 7.820 38.724 -9.249 534.54 0 122.938 -15.562 -0.062 0
-215.890 -0.010 -0.010 38.724 -9.249 534.66 0 122.625 -15.562 -0.062 0
-0.400 -5.590 7.810 38.724 -9.249 534.72 0 115.938 -15.562 -0.062 0
0.430 -2.560 -0.010 38.724 -9.249 534.54 0 107.375 -15.625 -0.062 0
0.220 -2.560 -0.010 38.724 -9.249 534.48 0 107.438 2.188 36.125 0
-0.330 -5.630 7.970 38.724 -9.249 534.52 0 115.312 0.938 35.188 0
-0.490 -5.620 7.790 38.724 -9.249 534.59 0 122.000 -15.562 -0.062 0
-177.340 -0.010 -0.010 38.724 -9.249 534.74 0 123.750 -15.562 -0.062 0
-0.530 -5.730 7.980 38.724 -9.249 534.86 0 120.375 -15.562 -0.062 0
0.040 -2.560 -0.010 38.724 -9.249 534.74 0 113.438 -15.562 -0.062 0
0.200 -2.560 -0.010 38.724 -9.249 534.56 0 108.312 0.625 35.438 0
0.220 -2.560 -0.010 38.724 -9.249 534.49 0 108.812 1.062 35.750 0
-0.200 -5.650 7.900 38.724 -9.249 534.56 0 114.875 -15.562 -0.062 0
-0.380 -5.700 7.850 38.724 -9.249 534.83 0 119.500 -15.562 -0.062 0
-0.520 -164.490 -0.010 38.724 -9.249 534.89 0 120.000 -15.562 -0.062 0
-0.250 -5.590 7.780 38.724 -9.249 534.96 0 115.562 -15.562 -0.062 0
-0.020 -5.650 8.030 38.724 -9.249 534.84 0 108.688 -15.625 -0.062 0
0.430 -2.560 -0.010 38.724 -9.249 534.70 0 106.750 1.562 35.312 0
-0.150 -5.640 7.940 38.724 -9.249 534.70 0 113.562 0.875 34.688 0
-272.430 -0.010 -0.010 38.724 -9.249 534.88 0 121.688 -15.562 -0.062 0
-187.620 -0.010 -0.010 38.724 -9.249 535.15 0 123.812 -15.562 -0.062 0
-185.050 -0.010 -0.010 38.724 -9.249 535.21 0 119.562 -15.562 -0.062 0
-0.170 -5.720 7.900 38.724 -9.249 535.09 0 111.062 -15.625 -0.062 0
0.490 -2.560 -0.010 38.724 -9.249 534.85 0 103.812 1.312 35.562 0
0.400 -2.560 -0.010 38.724 -9.249 534.67 0 104.938 2.750 36.500 0
0.100 -2.560 -0.010 38.724 -9.249 534.67 0 112.812 0.938 34.688 0
-0.320 -5.680 7.700 38.724 -9.249 534.91 0 121.250 -15.562 -0.062 0
-182.480 -0.010 -0.010 38.724 -9.249 535.12 0 123.688 -15.562 -0.062 0
-0.470 -5.660 7.830 38.724 -9.249 535.12 0 117.625 -15.562 -0.062 0
0.100 -2.560 -0.010 38.724 -9.249 534.95 0 108.625 -15.625 -0.062 0
0.180 -2.560 -0.010 38.724 -9.249 534.77 0 104.312 0.750 36.438 0
0.260 -2.560 -0.010 38.724 -9.249 534.65 0 106.875 0.625 35.375 0
-0.070 -167.060 -0.010 38.724 -9.249 534.71 0 114.625 0.062 36.375 0
-254.440 -0.010 -0.010 38.724 -9.249 534.94 0 123.312 -15.562 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 535.12 0 124.625 -15.562 -0.062 0
-0.510 -5.660 7.860 38.724 -9.249 535.18 0 118.500 -15.562 -0.062 0
-0.170 -179.910 -0.010 38.724 -9.249 534.94 0 108.500 -15.625 -0.062 0
0.640 -2.560 -0.010 38.724 -9.249 534.75 0 99.375 1.312 35.500 0
0.440 -2.560 -0.010 38.724 -9.249 534.63 0 99.875 2.875 37.062 0
0.240 -2.560 -0.010 38.724 -9.249 534.47 0 107.938 1.375 34.375 0
-0.640 -192.760 -0.010 38.724 -9.249 534.50 0 119.438 -15.562 -0.062 0
-277.570 -0.010 -0.010 38.724 -9.249 534.82 0 124.625 -15.562 -0.062 0
-254.440 -0.010 -0.010 38.724 -9.249 535.05 0 120.688 -15.562 -0.062 0
0.140 -2.560 -0.010 38.724 -9.249 534.87 0 108.438 -15.625 -0.062 0
0.480 -2.560 -0.010 38.724 -9.249 534.54 0 99.438 0.875 36.375 0
0.440 -2.560 -0.010 38.724 -9.249 534.51 0 98.438 2.625 35.250 0
0.310 -2.560 -0.010 38.724 -9.249 534.51 0 106.562 1.250 35.125 0
-246.730 -0.010 -0.010 38.724 -9.249 534.75 0 118.875 -15.562 -0.062 0
-244.160 -0.010 -0.010 38.724 -9.249 535.02 0 126.750 -15.562 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 535.26 0 125.438 -15.562 -0.062 0
-0.290 -5.550 7.690 38.724 -9.249 535.08 0 114.500 -15.562 -0.062 0
0.550 -2.560 -0.010 38.724 -9.249 534.66 0 103.375 0.250 35.688 0
0.540 -2.560 -0.010 38.724 -9.249 534.54 0 101.188 4.062 35.812 0
0.240 -2.560 -0.010 38.724 -9.249 534.45 0 109.938 4.562 35.562 0
-0.640 -167.060 -0.010 38.724 -9.249 534.60 0 123.250 0.562 35.875 0
-233.880 -0.010 -0.010 38.724 -9.249 534.87 0 130.500 -15.500 -0.062 0
-254.440 -0.010 -0.010 38.724 -9.249 535.02 0 127.812 -15.562 -0.062 0
-0.340 -5.740 7.860 38.724 -9.249 534.87 0 118.062 -15.562 -0.062 0
0.590 -2.560 -0.010 38.724 -9.249 534.51 0 106.250 1.062 35.812 0
0.510 -2.560 -0.010 38.724 -9.249 534.27 0 102.062 3.688 37.688 0
0.400 -2.560 -0.010 38.724 -9.249 534.21 0 106.812 2.312 35.875 0
0.020 -2.560 -0.010 38.724 -9.249 534.24 0 117.188 -15.562 -0.062 0
-205.610 -0.010 -0.010 38.724 -9.249 534.51 0 129.000 -15.500 -0.062 0
-257.010 -0.010 -0.010 38.724 -9.249 534.77 0 131.625 -15.500 -0.062 0
-0.400 -5.760 8.110 38.724 -9.249 534.77 0 126.438 -15.562 -0.062 0
-0.030 -5.470 8.050 38.724 -9.249 534.47 0 117.562 -15.562 -0.062 0
0.430 -2.560 -0.010 38.724 -9.249 534.27 0 110.000 0.062 33.125 0
0.790 -2.560 -0.010 38.724 -9.249 534.15 0 112.125 3.062 33.438 0
-0.250 -5.440 8.140 38.724 -9.249 534.15 0 122.562 2.000 33.438 0
-218.460 -0.010 -0.010 38.724 -9.249 534.57 0 132.750 -15.500 -0.062 0
-1.430 -208.180 -0.010 38.724 -9.249 534.81 0 135.438 -15.500 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 534.99 0 129.812 -15.500 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 534.81 0 120.125 -15.562 -0.062 0
0.300 -2.560 -0.010 38.724 -9.249 534.53 0 110.000 1.125 33.375 0
0.570 -2.560 -0.010 38.724 -9.249 534.38 0 104.750 2.250 36.625 0
0.340 -2.560 -0.010 38.724 -9.249 534.35 0 108.625 -15.625 -0.062 0
-0.130 -190.190 -0.010 38.724 -9.249 534.34 0 119.438 -15.562 -0.062 0
-290.420 -0.010 -0.010 38.724 -9.249 534.58 0 130.125 -15.500 -0.062 0
-0.540 -5.660 7.920 38.724 -9.249 534.76 0 133.062 -15.500 -0.062 0
-0.510 -5.210 7.630 38.724 -9.249 534.64 0 129.438 -15.500 -0.062 0
-0.150 -5.700 7.830 38.724 -9.249 534.52 0 122.312 -15.562 -0.062 0
0.180 -2.560 -0.010 38.724 -9.249 534.43 0 115.125 1.625 36.375 0
0.430 -2.560 -0.010 38.724 -9.249 534.31 0 112.062 1.500 38.812 0
0.160 -2.560 -0.010 38.724 -9.249 534.31 0 115.062 0.375 36.000 0
-0.430 -179.910 -0.010 38.724 -9.249 534.43 0 122.312 -15.562 -0.062 0
-0.560 -5.720 7.810 38.724 -9.249 534.61 0 127.250 -15.562 -0.062 0
-0.580 -223.600 -0.010 38.724 -9.249 534.73 0 125.750 -15.562 -0.062 0
-0.340 -5.640 7.650 38.724 -9.249 534.55 0 118.000 -15.562 -0.062 0
0.320 -2.560 -0.010 38.724 -9.249 534.31 0 107.875 -15.625 -0.062 0
0.500 -2.560 -0.010 38.724 -9.249 534.28 0 103.375 1.875 35.812 0
0.490 -2.560 -0.010 38.724 -9.249 534.22 0 105.500 3.250 36.812 0
0.160 -2.560 -0.010 38.724 -9.249 534.22 0 113.500 1.562 36.062 0
-0.400 -195.330 -0.010 38.724 -9.249 534.22 0 124.000 -15.562 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 534.56 0 129.750 -15.500 -0.062 0
-0.440 -172.200 -0.010 38.724 -9.249 534.58 0 128.000 -15.500 -0.062 0
-0.520 -5.750 7.920 38.724 -9.249 534.50 0 120.562 -15.562 -0.062 0
-0.050 -192.760 -0.010 38.724 -9.249 534.27 0 109.625 -15.625 -0.062 0
0.490 -2.560 -0.010 38.724 -9.249 534.00 0 101.062 1.062 36.125 0
0.770 -2.560 -0.010 38.724 -9.249 533.91 0 97.625 2.875 35.938 0
0.710 -2.560 -0.010 38.724 -9.249 533.88 0 100.188 3.000 36.625 0
0.300 -2.560 -0.010 38.724 -9.249 533.94 0 108.312 1.375 35.125 0
-0.280 -185.050 -0.010 38.724 -9.249 534.00 0 121.250 -15.562 -0.062 0
-233.880 -0.010 -0.010 38.724 -9.249 534.12 0 131.500 -15.500 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 534.37 0 132.250 -15.500 -0.062 0
-0.530 -5.710 7.710 38.724 -9.249 534.45 0 124.812 -15.562 -0.062 0
0.050 -2.560 -0.010 38.724 -9.249 534.21 0 113.750 -15.562 -0.062 0
0.190 -2.560 -0.010 38.724 -9.249 534.03 0 106.062 0.812 36.438 0
0.330 -2.560 -0.010 38.724 -9.249 533.77 0 104.438 1.812 37.938 0
0.450 -2.560 -0.010 38.724 -9.249 533.66 0 106.438 1.438 36.812 0
0.110 -2.560 -0.010 38.724 -9.249 533.64 0 112.438 0.000 36.062 0
-0.220 -192.760 -0.010 38.724 -9.249 533.60 0 120.375 -15.562 -0.062 0
-0.630 -187.620 -0.010 38.724 -9.249 533.84 0 126.438 -15.562 -0.062 0
-0.450 -164.490 -0.010 38.724 -9.249 533.90 0 124.875 -15.562 -0.062 0
-0.320 -5.700 7.620 38.724 -9.249 533.84 0 117.938 -15.562 -0.062 0
0.230 -2.560 -0.010 38.724 -9.249 533.76 0 109.812 -15.625 -0.062 0
0.360 -2.560 -0.010 38.724 -9.249 533.58 0 107.875 1.312 36.375 0
-0.170 -185.050 -0.010 38.724 -9.249 533.61 0 112.500 0.812 36.438 0
0.090 -6.520 8.640 38.724 -9.249 533.67 0 119.062 -15.562 -0.062 0
-0.440 -298.130 -0.010 38.724 -9.249 533.82 0 125.000 -15.562 -0.062 0
-0.500 -215.890 -0.010 38.724 -9.249 533.99 0 125.062 0.812 38.625 0
-0.230 -5.610 7.770 38.724 -9.249 534.21 0 120.062 1.000 35.875 0
-0.100 -5.500 7.580 38.724 -9.249 534.27 0 115.812 -15.562 -0.062 0
0.110 -2.560 -0.010 38.724 -9.249 534.24 0 112.875 -15.562 -0.062 0
0.100 -2.560 -0.010 38.724 -9.249 534.36 0 114.188 0.062 35.562 0
0.020 -2.560 -0.010 38.724 -9.249 534.48 0 119.875 1.875 34.750 0
-174.770 -0.010 -0.010 38.724 -9.249 534.75 0 125.125 -15.562 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 534.87 0 125.250 -15.562 -0.062 0
-0.170 -5.750 7.770 38.724 -9.249 534.96 0 118.000 -15.562 -0.062 0
0.210 -2.560 -0.010 38.724 -9.249 534.92 0 108.312 -15.625 -0.062 0
0.660 -2.560 -0.010 38.724 -9.249 534.92 0 104.812 2.938 38.000 0
0.240 -2.560 -0.010 38.724 -9.249 535.07 0 114.312 1.938 36.812 0
-187.620 -0.010 -0.010 38.724 -9.249 535.31 0 128.500 -15.500 -0.062 0
-280.140 -0.010 -0.010 38.724 -9.249 535.79 0 135.250 -15.500 -0.062 0
-259.580 -0.010 -0.010 38.724 -9.249 536.03 0 131.438 -15.500 -0.062 0
-0.280 -164.490 -0.010 38.724 -9.249 536.09 0 118.875 -15.562 -0.062 0
0.470 -2.560 -0.010 38.724 -9.249 535.95 0 107.562 1.438 37.062 0
0.500 -2.560 -0.010 38.724 -9.249 535.84 0 105.562 1.938 38.438 0
0.170 -2.560 -0.010 38.724 -9.249 535.94 0 114.438 -15.562 -0.062 0
-174.770 -0.010 -0.010 38.724 -9.249 536.15 0 125.125 -15.562 -0.062 0
-246.730 -0.010 -0.010 38.724 -9.249 536.50 0 130.312 -15.500 -0.062 0
-215.890 -0.010 -0.010 38.724 -9.249 536.68 0 127.062 -15.562 -0.062 0
-0.190 -182.480 -0.010 38.724 -9.249 536.65 0 117.125 -15.562 -0.062 0
0.530 -2.560 -0.010 38.724 -9.249 536.65 0 106.625 0.688 37.938 0
0.530 -2.560 -0.010 38.724 -9.249 536.59 0 105.562 3.188 37.188 0
0.140 -2.560 -0.010 38.724 -9.249 536.65 0 113.750 2.125 36.000 0
-169.630 -0.010 -0.010 38.724 -9.249 537.04 0 126.188 -15.562 -0.062 0
-257.010 -0.010 -0.010 38.724 -9.249 537.41 0 133.562 -15.500 -0.062 0
-233.880 -0.010 -0.010 38.724 -9.249 537.62 0 131.812 -15.500 -0.062 0
-0.450 -205.610 -0.010 38.724 -9.249 537.68 0 122.812 -15.562 -0.062 0
0.060 -2.560 -0.010 38.724 -9.249 537.44 0 111.500 -15.625 -0.062 0
0.620 -2.560 -0.010 38.724 -9.249 537.45 0 104.438 1.875 37.000 0
0.560 -2.560 -0.010 38.724 -9.249 537.54 0 108.875 1.562 35.812 0
-0.350 -200.470 -0.010 38.724 -9.249 537.72 0 125.438 -15.562 -0.062 0
-282.710 -0.010 -0.010 38.724 -9.249 538.14 0 142.375 -15.500 -0.062 0
-1.290 -5.490 7.000 38.724 -9.249 538.62 0 154.250 -15.438 -0.062 0
-1.580 -5.710 7.380 38.724 -9.249 538.89 0 159.250 -15.438 -0.062 0
-1.450 -280.140 -0.010 38.724 -9.249 538.92 0 157.812 -10.688 37.062 0
-326.400 -0.010 -0.010 38.724 -9.249 538.95 0 148.812 -15.438 -0.062 0
-172.200 -0.010 -0.010 38.724 -9.249 538.80 0 138.875 -15.500 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 538.68 0 130.062 -15.500 -0.062 0
-0.220 -5.550 7.680 38.724 -9.249 538.35 0 119.750 -15.562 -0.062 0
0.430 -2.560 -0.010 38.724 -9.249 538.13 0 112.688 -15.562 -0.062 0
0.250 -2.560 -0.010 38.724 -9.249 538.08 0 115.938 0.938 34.625 0
-0.480 -177.340 -0.010 38.724 -9.249 538.12 0 126.812 -15.562 -0.062 0
-182.480 -0.010 -0.010 38.724 -9.249 538.12 0 132.438 -15.500 -0.062 0
-0.590 -5.560 7.810 38.724 -9.249 538.31 0 131.562 -15.500 -0.062 0
-0.320 -5.710 7.830 38.724 -9.249 538.31 0 127.062 -15.562 -0.062 0
-0.010 -5.540 7.740 38.724 -9.249 538.27 0 122.125 0.875 34.562 0
0.170 -2.560 -0.010 38.724 -9.249 538.31 0 121.250 2.125 36.438 0
-0.400 -5.680 7.880 38.724 -9.249 538.31 0 128.625 0.312 35.812 0
-190.190 -0.010 -0.010 38.724 -9.249 538.39 0 136.438 -15.500 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 538.54 0 141.812 -15.500 -0.062 0
-241.590 -0.010 -0.010 38.724 -9.249 538.78 0 145.125 -15.438 -0.062 0
-303.270 -0.010 -0.010 38.724 -9.249 538.87 0 146.438 -15.438 -0.062 0
-287.850 -0.010 -0.010 38.724 -9.249 538.93 0 146.688 -15.438 -0.062 0
-208.180 -0.010 -0.010 38.724 -9.249 538.86 0 146.438 -15.438 -0.062 0
-267.290 -0.010 -0.010 38.724 -9.249 538.98 0 145.750 -15.438 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 538.93 0 142.375 -15.500 -0.062 0
-254.440 -0.010 -0.010 38.724 -9.249 538.80 0 140.125 -15.500 -0.062 0
-246.730 -0.010 -0.010 38.724 -9.249 538.78 0 134.312 -15.500 -0.062 0
-0.390 -5.710 7.780 38.724 -9.249 538.78 0 123.312 -15.562 -0.062 0
-0.190 -5.530 7.990 38.724 -9.249 538.49 0 110.625 -15.625 -0.062 0
0.540 -2.560 -0.010 38.724 -9.249 538.14 0 104.000 -15.625 -0.062 0
0.540 -2.560 -0.010 38.724 -9.249 537.90 0 108.688 1.562 35.562 0
-0.530 -5.520 7.860 38.724 -9.249 538.02 0 125.188 1.875 34.000 0
-326.400 -0.010 -0.010 38.724 -9.249 538.47 0 140.438 -15.500 -0.062 0
-1.590 -192.760 -0.010 38.724 -9.249 538.95 0 152.750 -9.000 38.250 0
43.690 -0.010 -0.010 38.724 -9.249 539.26 0 161.250 -10.438 39.062 0
-1.730 -5.620 7.430 38.724 -9.249 539.38 0 156.438 -11.625 35.438 0
-1.420 -5.690 7.730 38.724 -9.249 539.26 0 147.062 -9.188 33.125 0
-1.320 -5.680 7.800 38.724 -9.249 539.26 0 140.812 -15.500 -0.062 0
-1.470 -5.430 7.490 38.724 -9.249 539.18 0 136.750 -15.500 -0.062 0
-267.290 -0.010 -0.010 38.724 -9.249 538.97 0 130.312 -9.188 35.875 0
-0.170 77.100 -0.010 38.724 -9.249 538.64 0 117.875 -8.312 31.250 0
-0.250 -205.610 -0.010 38.724 -9.249 537.97 0 105.438 -15.625 -0.062 0
0.670 115.650 -0.010 38.724 -9.249 537.45 0 95.125 3.188 -16.000 0
0.760 -2.560 -0.010 38.724 -9.249 537.28 0 95.688 -15.688 -0.062 0
0.010 -2.560 -0.010 38.724 -9.249 537.40 0 108.000 -15.625 -0.062 0
-187.620 -0.010 -0.010 38.724 -9.249 537.90 0 120.750 -15.562 -0.062 0
-259.580 -0.010 -0.010 38.724 -9.249 538.20 0 128.500 -10.125 35.312 0
-323.830 -0.010 -0.010 38.724 -9.249 538.53 0 135.688 -9.875 34.500 0
159.340 -0.010 -0.010 38.724 -9.249 538.80 0 140.750 -15.500 -0.062 0
-1.540 43.690 -0.010 38.724 -9.249 539.01 0 144.562 -15.438 -0.062 0
-1.860 -5.670 7.630 38.724 -9.249 539.01 0 147.750 -8.625 36.500 0
-1.380 -5.480 7.460 38.724 -9.249 538.83 0 146.500 -10.312 33.125 0
-1.580 -264.720 -0.010 38.724 -9.249 538.86 0 143.250 -10.875 39.000 0
-1.670 -5.500 7.470 38.724 -9.249 538.70 0 138.000 -9.500 37.375 0
-287.850 -0.010 -0.010 38.724 -9.249 538.43 0 130.500 -15.500 -0.062 0
-0.590 -5.710 8.280 38.724 -9.249 538.10 0 121.500 -15.562 -0.062 0
-0.130 -190.190 -0.010 38.724 -9.249 537.69 0 110.312 -15.625 -0.062 0
0.690 -2.560 -0.010 38.724 -9.249 537.05 0 100.375 -15.625 -0.062 0
0.730 -2.560 -0.010 38.724 -9.249 536.78 0 102.688 3.000 33.438 0
-0.330 -5.170 7.820 38.724 -9.249 536.75 0 115.375 2.500 -16.000 0
-0.590 -5.500 8.030 38.724 -9.249 537.05 0 125.875 -15.562 -0.062 0
-264.720 -0.010 -0.010 38.724 -9.249 537.32 0 129.750 -15.500 -0.062 0
-203.040 -0.010 -0.010 38.724 -9.249 537.43 0 127.812 -15.562 -0.062 0
-0.470 -5.590 7.890 38.724 -9.249 537.11 0 122.125 -15.562 -0.062 0
-0.220 -5.400 8.060 38.724 -9.249 536.76 0 113.625 0.188 33.750 0
0.310 -2.560 -0.010 38.724 -9.249 536.40 0 106.438 1.312 34.375 0
0.140 -2.560 -0.010 38.724 -9.249 536.15 0 108.500 0.750 33.500 0
-0.450 -5.510 7.860 38.724 -9.249 536.18 0 117.250 -15.562 -0.062 0
-182.480 -0.010 -0.010 38.724 -9.249 536.36 0 122.750 -15.562 -0.062 0
-231.310 -0.010 -0.010 38.724 -9.249 536.39 0 122.625 -15.562 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 536.31 0 117.938 -15.562 -0.062 0
0.040 -2.560 -0.010 38.724 -9.249 535.96 0 109.000 -15.625 -0.062 0
0.360 -2.560 -0.010 38.724 -9.249 535.53 0 101.562 0.688 35.500 0
0.580 -2.560 -0.010 38.724 -9.249 535.31 0 104.000 2.875 35.438 0
-0.510 -5.710 8.460 38.724 -9.249 535.25 0 114.812 1.250 34.688 0
-0.540 -5.410 7.630 38.724 -9.249 535.40 0 122.250 -15.562 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 535.46 0 123.562 -15.562 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 535.46 0 119.125 -15.562 -0.062 0
-0.290 -5.530 8.020 38.724 -9.249 535.16 0 108.062 -15.625 -0.062 0
0.570 -2.560 -0.010 38.724 -9.249 534.75 0 100.062 1.750 34.375 0
0.280 -2.560 -0.010 38.724 -9.249 534.51 0 103.750 1.812 34.688 0
-0.420 -5.370 7.660 38.724 -9.249 534.51 0 113.688 -15.562 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 534.75 0 118.312 -15.562 -0.062 0
-0.370 -210.750 -0.010 38.724 -9.249 534.81 0 115.562 -15.562 -0.062 0
-0.090 -280.140 -0.010 38.724 -9.249 534.64 0 108.875 -15.625 -0.062 0
0.480 -2.560 -0.010 38.724 -9.249 534.46 0 105.000 1.312 34.812 0
